step,count_supply,gov_wealth,construction_wealth,company_wealth,bank_wealth,calculate_houses_prices_perm2,supply_volume,demand_volume,calculate_prices_in_supply,irs,vat,irc,subsidyRate,salaryRate,births,breakups,deaths,children_leaving_home
1880,1390,1.0792087352065772e8,3.1780800290297788e7,3.728674579750828e7,8.78709124012963e7,1237.614664890277,1390,1133,2384.341426343767,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2999999999999994,6519,220,3689,6502
1881,1390,1.0801617049904026e8,3.1780800290297788e7,3.724051834030375e7,8.78709124012963e7,1237.614664890277,1390,1133,2361.5555660371647,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2999999999999994,6524,220,3692,6504
1882,1390,1.0810684904530255e8,3.1780800290297788e7,3.719318799534347e7,8.78709124012963e7,1237.614664890277,1390,1132,2338.997564333627,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2999999999999994,6530,220,3694,6506
1883,1390,1.0819705296600483e8,3.1780800290297788e7,3.714566375021827e7,8.78709124012963e7,1237.614664890277,1390,1131,2316.665142647126,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2999999999999994,6533,220,3696,6507
1884,1390,1.0828464297047848e8,3.1780800290297788e7,3.709754649214349e7,8.78709124012963e7,1237.614664890277,1390,1130,2294.5560451774886,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6537,220,3698,6507
1885,1391,1.0831490842850514e8,3.1780800290297788e7,3.7110083846945696e7,8.78709124012963e7,1237.614664890277,1391,1129,2455.4554807827053,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6541,220,3700,6509
1886,1391,1.0834395585247824e8,3.1780800290297788e7,3.712516609087266e7,8.78709124012963e7,1237.614664890277,1391,1127,2432.7557067081634,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6546,220,3703,6511
1887,1392,1.0837021872216682e8,3.1780800290297788e7,3.714040855340789e7,8.78709124012963e7,1237.614664890277,1392,1128,2470.2755432117415,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6548,220,3704,6511
1888,1393,1.0839501492737895e8,3.1780800290297788e7,3.715567116082001e7,8.78709124012963e7,1237.614664890277,1393,1128,2577.3419386857413,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6553,220,3705,6521
1889,1394,1.0842581784547547e8,3.1780800290297788e7,3.716839012124441e7,8.78709124012963e7,1237.614664890277,1394,1130,2695.0035490554837,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6554,220,3709,6530
1890,1394,1.0845744440422589e8,3.1780800290297788e7,3.717901591008389e7,8.78709124012963e7,1237.614664890277,1394,1134,2669.5061677973536,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6560,220,3710,6539
1891,1394,1.084929811180544e8,3.1780800290297788e7,3.7186499467056274e7,8.78709124012963e7,1237.614664890277,1394,1137,2644.2637603518046,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6563,220,3712,6545
1892,1394,1.0857503442431673e8,3.1780800290297788e7,3.719340046709186e7,8.78709124012963e7,1237.614664890277,1394,1138,2619.273776980711,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6567,220,3715,6545
1893,1394,1.085582091739527e8,3.1780800290297788e7,3.7202089399351105e7,8.78709124012963e7,1237.614664890277,1394,1134,2594.5336934433285,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6569,220,3718,6549
1894,1394,1.0859727010058075e8,3.1780800290297788e7,3.72141674513609e7,8.78709124012963e7,1237.614664890277,1394,1136,2570.0410107413204,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6575,220,3718,6552
1895,1394,1.0863153107102941e8,3.1780800290297788e7,3.722444707269363e7,8.78709124012963e7,1237.614664890277,1394,1135,2545.7932548663316,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27999999999999936,6581,220,3721,6560
1896,1394,1.0868814534198995e8,3.1780800290297788e7,3.7204130248250596e7,8.78709124012963e7,1237.614664890277,1394,1137,2521.7879765500925,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6587,220,3723,6564
1897,1394,1.0876841139698693e8,3.1780800290297788e7,3.716630074584714e7,8.78709124012963e7,1237.614664890277,1394,1138,2498.022751017017,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6589,220,3724,6568
1898,1394,1.0884887671490522e8,3.1780800290297788e7,3.712951360917771e7,8.78709124012963e7,1237.614664890277,1394,1137,2474.495177739271,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6591,220,3727,6573
1899,1394,1.0893107544308269e8,3.1780800290297788e7,3.709183604320723e7,8.78709124012963e7,1237.614664890277,1394,1140,2451.2028801943034,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6595,220,3727,6575
1900,1394,1.0900741737020966e8,3.1780800290297788e7,3.7051113966291696e7,8.78709124012963e7,1237.614664890277,1394,1141,2428.143505624785,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6600,220,3727,6576
1901,1394,1.0908886540682222e8,3.1780800290297788e7,3.701140188778705e7,8.78709124012963e7,1237.614664890277,1394,1141,2405.3147248009614,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6602,221,3727,6583
1902,1394,1.0917187093738218e8,3.1780800290297788e7,3.697143373153076e7,8.78709124012963e7,1237.614664890277,1394,1145,2382.714231785377,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6605,221,3729,6584
1903,1394,1.092541588799128e8,3.1780800290297788e7,3.693186931184088e7,8.78709124012963e7,1237.614664890277,1394,1145,2360.3397436999476,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6608,221,3730,6586
1904,1394,1.0933389087916948e8,3.1780800290297788e7,3.6895006553004995e7,8.78709124012963e7,1237.614664890277,1394,1144,2338.189000495373,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6617,221,3732,6586
1905,1394,1.0941051452789661e8,3.1780800290297788e7,3.6857308193039134e7,8.78709124012963e7,1237.614664890277,1394,1142,2316.259764722844,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6618,221,3734,6591
1906,1394,1.094860872755924e8,3.1780800290297788e7,3.681965941373511e7,8.78709124012963e7,1237.614664890277,1394,1143,2294.54982130804,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6619,221,3736,6591
1907,1394,1.0956063769542857e8,3.1780800290297788e7,3.6782720043951795e7,8.78709124012963e7,1237.614664890277,1394,1141,2273.0569773273837,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.2949999999999994,6622,221,3738,6597
1908,1394,1.0963714236740857e8,3.1780800290297788e7,3.674515816443191e7,8.78709124012963e7,1237.614664890277,1394,1144,2251.7790617865353,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6626,221,3738,6602
1909,1394,1.0965715408017503e8,3.1780800290297788e7,3.676911459978289e7,8.78709124012963e7,1237.614664890277,1394,1143,2230.7139254010945,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6631,221,3742,6604
1910,1394,1.0968118115770859e8,3.1780800290297788e7,3.679461023229238e7,8.78709124012963e7,1237.614664890277,1394,1144,2209.8594403795078,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6633,221,3742,6608
1911,1394,1.0969882554551084e8,3.1780800290297788e7,3.681704205512948e7,8.78709124012963e7,1237.614664890277,1394,1145,2189.2135002081377,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6636,221,3743,6612
1912,1394,1.0971965388665216e8,3.1780800290297788e7,3.68402919558908e7,8.78709124012963e7,1237.614664890277,1394,1147,2168.774019438481,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6641,221,3743,6619
1913,1394,1.097742635804399e8,3.1780800290297788e7,3.686132943192028e7,8.78709124012963e7,1237.614664890277,1394,1148,2148.538933476521,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6645,221,3746,6622
1914,1394,1.0985338999415456e8,3.1780800290297788e7,3.688475778185675e7,8.78709124012963e7,1237.614664890277,1394,1146,2128.50619837418,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6647,221,3750,6624
1915,1394,1.1006104821355322e8,3.1780800290297788e7,3.690882299658009e7,8.78709124012963e7,1237.614664890277,1394,1141,2108.673790622863,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6650,221,3756,6624
1916,1394,1.0980486386624612e8,3.1780800290297788e7,3.693329799936899e7,8.78709124012963e7,1237.614664890277,1394,1141,2089.039706949059,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6653,221,3756,6628
1917,1394,1.0982687344802165e8,3.1780800290297788e7,3.6958026093185484e7,8.78709124012963e7,1237.614664890277,1394,1140,2069.601964111993,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6654,221,3759,6639
1918,1394,1.0986403767665444e8,3.1780800290297788e7,3.698101168798213e7,8.78709124012963e7,1237.614664890277,1394,1144,2050.358598703298,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6655,221,3761,6647
1919,1394,1.098695536618629e8,3.1780800290297788e7,3.6999388757189535e7,8.78709124012963e7,1237.614664890277,1394,1146,2031.3076669486895,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.27499999999999936,6659,221,3763,6650
1920,1395,1.0993393757346508e8,3.1780800290297788e7,3.696461805637491e7,8.78709124012963e7,1237.614664890277,1395,1146,2137.5100063435184,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6662,221,3766,6650
1921,1396,1.0999867129752553e8,3.1780800290297788e7,3.694298165389207e7,8.78709124012963e7,1237.614664890277,1396,1145,2203.802431418851,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6664,222,3768,6652
1922,1396,1.1006162331757407e8,3.1780800290297788e7,3.691820415609933e7,8.78709124012963e7,1237.614664890277,1396,1144,2182.656240915551,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6667,222,3771,6659
1923,1396,1.1013046359817344e8,3.1780800290297788e7,3.689230334462629e7,8.78709124012963e7,1237.614664890277,1396,1145,2161.7215123172837,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6671,222,3774,6661
1924,1396,1.1020024784850593e8,3.1780800290297788e7,3.686803919132201e7,8.78709124012963e7,1237.614664890277,1396,1144,2140.996131004999,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6676,222,3776,6669
1925,1396,1.1026761888224033e8,3.1780800290297788e7,3.684272707859682e7,8.78709124012963e7,1237.614664890277,1396,1142,2120.478003505837,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6680,222,3782,6675
1926,1396,1.103360789699706e8,3.1780800290297788e7,3.68179397919187e7,8.78709124012963e7,1237.614664890277,1396,1145,2100.1650572816675,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6681,222,3783,6679
1927,1396,1.1040459204539043e8,3.1780800290297788e7,3.679096667286278e7,8.78709124012963e7,1237.614664890277,1396,1146,2080.0552405197386,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6681,222,3784,6683
1928,1396,1.1047670764628553e8,3.1780800290297788e7,3.6764872049481355e7,8.78709124012963e7,1237.614664890277,1396,1145,2060.1465219254296,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6685,222,3787,6689
1929,1397,1.1054232831361768e8,3.1780800290297788e7,3.6736555681710355e7,8.78709124012963e7,1237.614664890277,1397,1145,2110.024981504525,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6691,223,3790,6689
1930,1397,1.1061281819907765e8,3.1780800290297788e7,3.670956064947311e7,8.78709124012963e7,1237.614664890277,1397,1144,2089.644130401004,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6696,224,3792,6691
1931,1397,1.1103693484120168e8,3.1780800290297788e7,3.668134316079278e7,8.78709124012963e7,1237.614664890277,1397,1144,2069.467087808518,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28999999999999937,6702,225,3794,6694
1932,1397,1.1074971143440078e8,3.1780800290297788e7,3.665379435573636e7,8.78709124012963e7,1237.614664890277,1397,1148,2049.4918156419576,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6704,225,3794,6696
1933,1397,1.1076145017442897e8,3.1780800290297788e7,3.66882485314743e7,8.78709124012963e7,1237.614664890277,1397,1148,2029.7162961970632,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6707,225,3795,6697
1934,1397,1.1076975569536284e8,3.1780800290297788e7,3.672297352230636e7,8.78709124012963e7,1237.614664890277,1397,1147,2010.1385319466171,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6714,225,3797,6699
1935,1397,1.1077558810390708e8,3.1780800290297788e7,3.675982835135148e7,8.78709124012963e7,1237.614664890277,1397,1144,1990.7565453386758,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6716,225,3801,6702
1936,1398,1.1078178566800967e8,3.1780800290297788e7,3.679901761773461e7,8.78709124012963e7,1237.614664890277,1398,1142,2106.778272460478,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6721,225,3806,6706
1937,1398,1.1078172506131968e8,3.1780800290297788e7,3.6835633806917526e7,8.78709124012963e7,1237.614664890277,1398,1144,2087.0838802938138,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6725,225,3806,6710
1938,1398,1.1078738212899694e8,3.1780800290297788e7,3.687494512125506e7,8.78709124012963e7,1237.614664890277,1398,1144,2067.586432048815,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6729,226,3807,6719
1939,1399,1.1079288250412545e8,3.1780800290297788e7,3.690939435202839e7,8.78709124012963e7,1237.614664890277,1399,1151,2216.998551596999,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6732,226,3808,6721
1940,1399,1.1080198449840336e8,3.1780800290297788e7,3.6944397614419915e7,8.78709124012963e7,1237.614664890277,1399,1152,2196.5440771603708,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6736,226,3808,6728
1941,1399,1.1081219392760018e8,3.1780800290297788e7,3.697615043082542e7,8.78709124012963e7,1237.614664890277,1399,1155,2176.2941474681093,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6739,226,3809,6734
1942,1399,1.108226585313778e8,3.1780800290297788e7,3.7007812913119435e7,8.78709124012963e7,1237.614664890277,1399,1155,2156.246717072771,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6743,226,3812,6746
1943,1399,1.1083453974689522e8,3.1780800290297788e7,3.703510375486156e7,8.78709124012963e7,1237.614664890277,1399,1161,2136.3997609813855,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.26999999999999935,6749,226,3813,6749
1944,1399,1.1091475453308427e8,3.1780800290297788e7,3.698299368893803e7,8.78709124012963e7,1237.614664890277,1399,1159,2116.7512744509145,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6758,227,3816,6752
1945,1399,1.1097486655354367e8,3.1780800290297788e7,3.696673779904938e7,8.78709124012963e7,1237.614664890277,1399,1162,2097.2992727857472,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6761,227,3817,6752
1946,1399,1.1103127656684831e8,3.1780800290297788e7,3.69494009982862e7,8.78709124012963e7,1237.614664890277,1399,1161,2078.041791137233,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6765,227,3818,6757
1947,1399,1.1108861182313615e8,3.1780800290297788e7,3.6930172519681044e7,8.78709124012963e7,1237.614664890277,1399,1163,2058.9768843052025,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6768,227,3819,6761
1948,1399,1.1114565597955954e8,3.1780800290297788e7,3.691060311271697e7,8.78709124012963e7,1237.614664890277,1399,1163,2040.102626541493,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6769,227,3821,6769
1949,1399,1.1120441590384762e8,3.1780800290297788e7,3.6885337118248455e7,8.78709124012963e7,1237.614664890277,1399,1167,2021.4171113554203,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6771,227,3821,6775
1950,1399,1.1127022623064753e8,3.1780800290297788e7,3.686311224888766e7,8.78709124012963e7,1237.614664890277,1399,1166,2002.918451321208,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6773,227,3825,6783
1951,1399,1.113347340931855e8,3.1780800290297788e7,3.6838905909438066e7,8.78709124012963e7,1237.614664890277,1399,1169,1984.6047778873387,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6775,227,3826,6783
1952,1399,1.1139667733923973e8,3.1780800290297788e7,3.6818498462043546e7,8.78709124012963e7,1237.614664890277,1399,1166,1966.474241187808,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6779,229,3828,6787
1953,1399,1.1146185436510943e8,3.1780800290297788e7,3.6794809779674515e7,8.78709124012963e7,1237.614664890277,1399,1170,1948.5250098552722,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6783,230,3828,6787
1954,1399,1.1152675518007734e8,3.1780800290297788e7,3.6770850989093624e7,8.78709124012963e7,1237.614664890277,1399,1170,1930.7552708360613,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6790,230,3830,6789
1955,1399,1.1159075795019574e8,3.1780800290297788e7,3.674826651838926e7,8.78709124012963e7,1237.614664890277,1399,1167,1913.1632292070433,0.8700000000000004,0.7200000000000004,0.2,0.4299999999999995,0.28499999999999936,6794,230,3834,6793
